date,username,tweet,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,final_tweet,sentiment
2022-10-24 08:08:08+00:00,GandalfReborn1,masyarakat jawa timur senang blt tepat sasaran dan bermanfaat untuk kebutuhan seharihari,"['masyarakat', 'jawa', 'timur', 'senang', 'blt', 'tepat', 'sasaran', 'dan', 'bermanfaat', 'untuk', 'kebutuhan', 'seharihari']",<FreqDist with 12 samples and 12 outcomes>,"['masyarakat', 'jawa', 'timur', 'senang', 'blt', 'sasaran', 'bermanfaat', 'kebutuhan', 'seharihari']",masyarakat jawa timur senang blt sasaran bermanfaat kebutuhan seharihari,1.0
2022-10-24 08:07:15+00:00,GlowingNusaa,arek jawa timur ber terima kasih kepada pemerintah kini penyaluran blt sudah tepat sasaran,"['arek', 'jawa', 'timur', 'ber', 'terima', 'kasih', 'kepada', 'pemerintah', 'kini', 'penyaluran', 'blt', 'sudah', 'tepat', 'sasaran']",<FreqDist with 14 samples and 14 outcomes>,"['arek', 'jawa', 'timur', 'ber', 'terima', 'kasih', 'pemerintah', 'penyaluran', 'blt', 'sasaran']",arek jawa timur ber terima kasih pemerintah penyaluran blt sasaran,1.0
2022-10-24 08:07:13+00:00,NengRara3007,dukung blt bbm,"['dukung', 'blt', 'bbm']",<FreqDist with 3 samples and 3 outcomes>,"['dukung', 'blt', 'bbm']",dukung blt bbm,1.0
2022-10-24 08:07:04+00:00,NengRara3007,blt bbm dongkrak daya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt bbm dongkrak daya beli masyarakat,0.0
2022-10-24 08:06:51+00:00,NengRara3007,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 08:06:50+00:00,GandalfReborn1,ardi masyarakat jawa timur sambut baik blt bbm dari pemerintah,"['ardi', 'masyarakat', 'jawa', 'timur', 'sambut', 'baik', 'blt', 'bbm', 'dari', 'pemerintah']",<FreqDist with 10 samples and 10 outcomes>,"['ardi', 'masyarakat', 'jawa', 'timur', 'sambut', 'blt', 'bbm', 'pemerintah']",ardi masyarakat jawa timur sambut blt bbm pemerintah,1.0
2022-10-24 08:06:49+00:00,raniariani0,blt bbm dongkrak saya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'saya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'beli', 'masyarakat']",blt bbm dongkrak beli masyarakat,0.0
2022-10-24 08:06:35+00:00,gertakgertuk,aceh hadir mendukung proeses distribusi blt dipercepat aceh,"['aceh', 'hadir', 'mendukung', 'proeses', 'distribusi', 'blt', 'dipercepat', 'aceh']",<FreqDist with 7 samples and 8 outcomes>,"['aceh', 'hadir', 'mendukung', 'proeses', 'distribusi', 'blt', 'dipercepat', 'aceh']",aceh hadir mendukung proeses distribusi blt dipercepat aceh,1.0
2022-10-24 08:06:33+00:00,NengRara3007,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 08:06:26+00:00,raniariani0,manfaatkan penggunaan blt bbm dengan bijak ya,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'ya']",<FreqDist with 7 samples and 7 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 08:06:11+00:00,malompar,gunakan blt bbm dengan bijak,"['gunakan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bbm', 'bijak']",blt bbm bijak,1.0
2022-10-24 08:06:07+00:00,gertakgertuk,aceh hadir mendukung masyarakat ijak gunakan blt aceh,"['aceh', 'hadir', 'mendukung', 'masyarakat', 'ijak', 'gunakan', 'blt', 'aceh']",<FreqDist with 7 samples and 8 outcomes>,"['aceh', 'hadir', 'mendukung', 'masyarakat', 'ijak', 'blt', 'aceh']",aceh hadir mendukung masyarakat ijak blt aceh,1.0
2022-10-24 08:06:00+00:00,raniariani0,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 08:05:34+00:00,GlowingNusaa,ardi asosiasi ojol jawa timur apresiasi blt bbm karena bantu ringankan ekonomi mere,"['ardi', 'asosiasi', 'ojol', 'jawa', 'timur', 'apresiasi', 'blt', 'bbm', 'karena', 'bantu', 'ringankan', 'ekonomi', 'mere']",<FreqDist with 13 samples and 13 outcomes>,"['ardi', 'asosiasi', 'ojol', 'jawa', 'timur', 'apresiasi', 'blt', 'bbm', 'bantu', 'ringankan', 'ekonomi', 'mere']",ardi asosiasi ojol jawa timur apresiasi blt bbm bantu ringankan ekonomi mere,0.0
2022-10-24 08:05:07+00:00,GandalfReborn1,ardi masyarakat jawa timur berterima kasih kepada presiden jokowi atas penyaluran,"['ardi', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih', 'kepada', 'presiden', 'jokowi', 'atas', 'penyaluran']",<FreqDist with 11 samples and 11 outcomes>,"['ardi', 'masyarakat', 'jawa', 'timur', 'berterima', 'kasih', 'presiden', 'jokowi', 'penyaluran']",ardi masyarakat jawa timur berterima kasih presiden jokowi penyaluran,1.0
2022-10-24 08:04:48+00:00,senja_ranum,jangan pakai blt bbm untuk beli hp,"['jangan', 'pakai', 'blt', 'bbm', 'untuk', 'beli', 'hp']",<FreqDist with 7 samples and 7 outcomes>,"['pakai', 'blt', 'bbm', 'beli', 'hp']",pakai blt bbm beli hp,0.0
2022-10-24 08:04:34+00:00,takalar_kodim,takalarbabinsa koramil marbo desa tope jawa sertu jafri melaksanakan pemantauan penyaluran bl,"['takalarbabinsa', 'koramil', 'marbo', 'desa', 'tope', 'jawa', 'sertu', 'jafri', 'melaksanakan', 'pemantauan', 'penyaluran', 'bl']",<FreqDist with 12 samples and 12 outcomes>,"['takalarbabinsa', 'koramil', 'marbo', 'desa', 'tope', 'jawa', 'sertu', 'jafri', 'melaksanakan', 'pemantauan', 'penyaluran', 'bl']",takalarbabinsa koramil marbo desa tope jawa sertu jafri melaksanakan pemantauan penyaluran bl,0.0
2022-10-24 08:04:06+00:00,GlowingNusaa,blt di jawa timur sudah berjalan dengan baik dan lancar,"['blt', 'di', 'jawa', 'timur', 'sudah', 'berjalan', 'dengan', 'baik', 'dan', 'lancar']",<FreqDist with 10 samples and 10 outcomes>,"['blt', 'jawa', 'timur', 'berjalan', 'lancar']",blt jawa timur berjalan lancar,1.0
2022-10-24 08:04:04+00:00,malompar,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 08:03:51+00:00,FebyPutri180,ardi blt bbm dukung pertumbuhan ekonomi di jawa timur,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['ardi', 'blt', 'bbm', 'dukung', 'pertumbuhan', 'ekonomi', 'jawa', 'timur']",ardi blt bbm dukung pertumbuhan ekonomi jawa timur,1.0
2022-10-24 08:03:38+00:00,GandalfReborn1,subsidi di jawa timur berjalan tepat sasaran berkat blt,"['subsidi', 'di', 'jawa', 'timur', 'berjalan', 'tepat', 'sasaran', 'berkat', 'blt']",<FreqDist with 9 samples and 9 outcomes>,"['subsidi', 'jawa', 'timur', 'berjalan', 'sasaran', 'berkat', 'blt']",subsidi jawa timur berjalan sasaran berkat blt,1.0
2022-10-24 08:03:29+00:00,naspadanglover,semoga daya beli masyarakat bisa terbantu dengan blt bbm,"['semoga', 'daya', 'beli', 'masyarakat', 'bisa', 'terbantu', 'dengan', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['semoga', 'daya', 'beli', 'masyarakat', 'terbantu', 'blt', 'bbm']",semoga daya beli masyarakat terbantu blt bbm,-1.0
2022-10-24 08:03:15+00:00,naspadanglover,ayoo lebih bijak gunakan blt bbm,"['ayoo', 'lebih', 'bijak', 'gunakan', 'blt', 'bbm']",<FreqDist with 6 samples and 6 outcomes>,"['ayoo', 'bijak', 'blt', 'bbm']",ayoo bijak blt bbm,1.0
2022-10-24 08:03:00+00:00,peterjilljackst,blt bbm mampu menjaga ekonomi masyarakat kurang mampu,"['blt', 'bbm', 'mampu', 'menjaga', 'ekonomi', 'masyarakat', 'kurang', 'mampu']",<FreqDist with 7 samples and 8 outcomes>,"['blt', 'bbm', 'menjaga', 'ekonomi', 'masyarakat']",blt bbm menjaga ekonomi masyarakat,-1.0
2022-10-24 08:02:58+00:00,senja_ranum,manfaatkan pengunaan blt bbm dengan bijak jangan digunakan untuk gaya hidup,"['manfaatkan', 'pengunaan', 'blt', 'bbm', 'dengan', 'bijak', 'jangan', 'digunakan', 'untuk', 'gaya', 'hidup']",<FreqDist with 11 samples and 11 outcomes>,"['manfaatkan', 'pengunaan', 'blt', 'bbm', 'bijak', 'gaya', 'hidup']",manfaatkan pengunaan blt bbm bijak gaya hidup,1.0
2022-10-24 08:02:42+00:00,anisasilvia1216,dukung pemerintah dalam pembagian blt bbm bengkulu,"['dukung', 'pemerintah', 'dalam', 'pembagian', 'blt', 'bbm', 'bengkulu']",<FreqDist with 7 samples and 7 outcomes>,"['dukung', 'pemerintah', 'pembagian', 'blt', 'bbm', 'bengkulu']",dukung pemerintah pembagian blt bbm bengkulu,0.0
2022-10-24 08:02:25+00:00,peterjilljackst,manfaat blt bbm sangat luar biasa terutama malu menjaga ekonomi masyarakat kurang mampu,"['manfaat', 'blt', 'bbm', 'sangat', 'luar', 'biasa', 'terutama', 'malu', 'menjaga', 'ekonomi', 'masyarakat', 'kurang', 'mampu']",<FreqDist with 13 samples and 13 outcomes>,"['manfaat', 'blt', 'bbm', 'malu', 'menjaga', 'ekonomi', 'masyarakat']",manfaat blt bbm malu menjaga ekonomi masyarakat,-1.0
2022-10-24 08:02:06+00:00,FebyPutri180,ardi blt bbm sampai di tangan masyarakat jawa timur bawa kebahagiaan mantap dukung,"['ardi', 'blt', 'bbm', 'sampai', 'di', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung']",<FreqDist with 13 samples and 13 outcomes>,"['ardi', 'blt', 'bbm', 'tangan', 'masyarakat', 'jawa', 'timur', 'bawa', 'kebahagiaan', 'mantap', 'dukung']",ardi blt bbm tangan masyarakat jawa timur bawa kebahagiaan mantap dukung,1.0
2022-10-24 08:02:01+00:00,YUSIAS1,dampak harga minyak dunia pemerintah salurkan blt bbm bsu,"['dampak', 'harga', 'minyak', 'dunia', 'pemerintah', 'salurkan', 'blt', 'bbm', 'bsu']",<FreqDist with 9 samples and 9 outcomes>,"['dampak', 'harga', 'minyak', 'dunia', 'pemerintah', 'salurkan', 'blt', 'bbm', 'bsu']",dampak harga minyak dunia pemerintah salurkan blt bbm bsu,0.0
2022-10-24 08:01:45+00:00,anisasilvia1216,manfaatkan penggunaan blt bbm dengan bijak bengkulu,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak', 'bengkulu']",<FreqDist with 7 samples and 7 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak', 'bengkulu']",manfaatkan penggunaan blt bbm bijak bengkulu,1.0
2022-10-24 08:01:17+00:00,MariaMuna55,penyaluran blt tepat sasaran bismillah demi kemajuan bangsa jaga apbn aceh hadir mendukung,"['penyaluran', 'blt', 'tepat', 'sasaran', 'bismillah', 'demi', 'kemajuan', 'bangsa', 'jaga', 'apbn', 'aceh', 'hadir', 'mendukung']",<FreqDist with 13 samples and 13 outcomes>,"['penyaluran', 'blt', 'sasaran', 'bismillah', 'kemajuan', 'bangsa', 'jaga', 'apbn', 'aceh', 'hadir', 'mendukung']",penyaluran blt sasaran bismillah kemajuan bangsa jaga apbn aceh hadir mendukung,1.0
2022-10-24 08:01:11+00:00,MariaMuna55,penyaluran blt tepat sasaran bismillah demi kemajuan bangsa jaga apbn aceh hadir mendukung,"['penyaluran', 'blt', 'tepat', 'sasaran', 'bismillah', 'demi', 'kemajuan', 'bangsa', 'jaga', 'apbn', 'aceh', 'hadir', 'mendukung']",<FreqDist with 13 samples and 13 outcomes>,"['penyaluran', 'blt', 'sasaran', 'bismillah', 'kemajuan', 'bangsa', 'jaga', 'apbn', 'aceh', 'hadir', 'mendukung']",penyaluran blt sasaran bismillah kemajuan bangsa jaga apbn aceh hadir mendukung,1.0
2022-10-24 08:00:47+00:00,malompar,blt bbm dongkrak daya beli,"['blt', 'bbm', 'dongkrak', 'daya', 'beli']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli']",blt bbm dongkrak daya beli,0.0
2022-10-24 08:00:30+00:00,GandalfReborn1,masyarakat jawa timur berterima kasih kepada presiden jokowi atas penyaluran blt bbm,"['masyarakat', 'jawa', 'timur', 'berterima', 'kasih', 'kepada', 'presiden', 'jokowi', 'atas', 'penyaluran', 'blt', 'bbm']",<FreqDist with 12 samples and 12 outcomes>,"['masyarakat', 'jawa', 'timur', 'berterima', 'kasih', 'presiden', 'jokowi', 'penyaluran', 'blt', 'bbm']",masyarakat jawa timur berterima kasih presiden jokowi penyaluran blt bbm,1.0
2022-10-24 07:59:58+00:00,Saka77Sang,blt bbm telah membantu masyarakat di daerah gorontalo,"['blt', 'bbm', 'telah', 'membantu', 'masyarakat', 'di', 'daerah', 'gorontalo']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'membantu', 'masyarakat', 'daerah', 'gorontalo']",blt bbm membantu masyarakat daerah gorontalo,1.0
2022-10-24 07:59:57+00:00,nurmalianindi,ayo bijak manfaatkan blt bbm bengkulu,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'bengkulu']",<FreqDist with 6 samples and 6 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm', 'bengkulu']",ayo bijak manfaatkan blt bbm bengkulu,1.0
2022-10-24 07:59:51+00:00,RachelAmber55,terimakasih dengan blt bbm aceh menerima blt bbm aceh hadir mendukung,"['terimakasih', 'dengan', 'blt', 'bbm', 'aceh', 'menerima', 'blt', 'bbm', 'aceh', 'hadir', 'mendukung']",<FreqDist with 8 samples and 11 outcomes>,"['terimakasih', 'blt', 'bbm', 'aceh', 'menerima', 'blt', 'bbm', 'aceh', 'hadir', 'mendukung']",terimakasih blt bbm aceh menerima blt bbm aceh hadir mendukung,1.0
2022-10-24 07:59:45+00:00,RachelAmber55,terimakasih dengan blt bbm aceh menerima blt bbm aceh hadir mendukung,"['terimakasih', 'dengan', 'blt', 'bbm', 'aceh', 'menerima', 'blt', 'bbm', 'aceh', 'hadir', 'mendukung']",<FreqDist with 8 samples and 11 outcomes>,"['terimakasih', 'blt', 'bbm', 'aceh', 'menerima', 'blt', 'bbm', 'aceh', 'hadir', 'mendukung']",terimakasih blt bbm aceh menerima blt bbm aceh hadir mendukung,1.0
2022-10-24 07:59:35+00:00,nurmalianindi,blt bbm dongkrak daya beli masyarakat bengkulu,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'bengkulu']",<FreqDist with 7 samples and 7 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat', 'bengkulu']",blt bbm dongkrak daya beli masyarakat bengkulu,0.0
2022-10-24 07:59:01+00:00,Saka77Sang,blt bbm telah membantu masyarakat di daerah gorontalo,"['blt', 'bbm', 'telah', 'membantu', 'masyarakat', 'di', 'daerah', 'gorontalo']",<FreqDist with 8 samples and 8 outcomes>,"['blt', 'bbm', 'membantu', 'masyarakat', 'daerah', 'gorontalo']",blt bbm membantu masyarakat daerah gorontalo,1.0
2022-10-24 07:58:48+00:00,FebyPutri180,ardi dukung blt yang sangat membantu masyrakat di jawa timur,"['ardi', 'dukung', 'blt', 'yang', 'sangat', 'membantu', 'masyrakat', 'di', 'jawa', 'timur']",<FreqDist with 10 samples and 10 outcomes>,"['ardi', 'dukung', 'blt', 'membantu', 'masyrakat', 'jawa', 'timur']",ardi dukung blt membantu masyrakat jawa timur,1.0
2022-10-24 07:58:40+00:00,CikaMask,cepat amp tepat sasaran kalimantan tengah dukung blt bbm,"['cepat', 'amp', 'tepat', 'sasaran', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['cepat', 'sasaran', 'kalimantan', 'dukung', 'blt', 'bbm']",cepat sasaran kalimantan dukung blt bbm,1.0
2022-10-24 07:58:38+00:00,CikaMask,harus mudah kalimantan tengah dukung blt bbm,"['harus', 'mudah', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['mudah', 'kalimantan', 'dukung', 'blt', 'bbm']",mudah kalimantan dukung blt bbm,1.0
2022-10-24 07:58:36+00:00,CikaMask,bijak manfaatkan kalimantan tengah dukung blt bbm,"['bijak', 'manfaatkan', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['bijak', 'manfaatkan', 'kalimantan', 'dukung', 'blt', 'bbm']",bijak manfaatkan kalimantan dukung blt bbm,1.0
2022-10-24 07:58:24+00:00,laras_mis,blt membantu masyarakat kecil,"['blt', 'membantu', 'masyarakat', 'kecil']",<FreqDist with 4 samples and 4 outcomes>,"['blt', 'membantu', 'masyarakat']",blt membantu masyarakat,0.0
2022-10-24 07:58:11+00:00,SURYAPS20,marm penikmat blt,"['marm', 'penikmat', 'blt']",<FreqDist with 3 samples and 3 outcomes>,"['marm', 'penikmat', 'blt']",marm penikmat blt,0.0
2022-10-24 07:58:03+00:00,hamka_rizal,cepat amp tepat sasaran kalimantan tengah dukung blt bbm,"['cepat', 'amp', 'tepat', 'sasaran', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['cepat', 'sasaran', 'kalimantan', 'dukung', 'blt', 'bbm']",cepat sasaran kalimantan dukung blt bbm,1.0
2022-10-24 07:58:00+00:00,hamka_rizal,harus mudah kalimantan tengah dukung blt bbm,"['harus', 'mudah', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['mudah', 'kalimantan', 'dukung', 'blt', 'bbm']",mudah kalimantan dukung blt bbm,1.0
2022-10-24 07:57:58+00:00,hamka_rizal,bijak manfaatkan kalimantan tengah dukung blt bbm,"['bijak', 'manfaatkan', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['bijak', 'manfaatkan', 'kalimantan', 'dukung', 'blt', 'bbm']",bijak manfaatkan kalimantan dukung blt bbm,1.0
2022-10-24 07:57:32+00:00,prgjurit,adanya penyesuaian harga bbm tidak berdampak pada inflasi pemerintah menyalurkan bantuan langsung tunai blt yan,"['adanya', 'penyesuaian', 'harga', 'bbm', 'tidak', 'berdampak', 'pada', 'inflasi', 'pemerintah', 'menyalurkan', 'bantuan', 'langsung', 'tunai', 'blt', 'yan']",<FreqDist with 15 samples and 15 outcomes>,"['penyesuaian', 'harga', 'bbm', 'berdampak', 'inflasi', 'pemerintah', 'menyalurkan', 'bantuan', 'langsung', 'tunai', 'blt', 'yan']",penyesuaian harga bbm berdampak inflasi pemerintah menyalurkan bantuan langsung tunai blt yan,0.0
2022-10-24 07:57:18+00:00,FebyPutri180,blt untuk tukang becakojol cair komunitas ojol di jawa timur dukung penyaluran blt,"['blt', 'untuk', 'tukang', 'becakojol', 'cair', 'komunitas', 'ojol', 'di', 'jawa', 'timur', 'dukung', 'penyaluran', 'blt']",<FreqDist with 12 samples and 13 outcomes>,"['blt', 'tukang', 'becakojol', 'cair', 'komunitas', 'ojol', 'jawa', 'timur', 'dukung', 'penyaluran', 'blt']",blt tukang becakojol cair komunitas ojol jawa timur dukung penyaluran blt,1.0
2022-10-24 07:57:17+00:00,Mylindamy,cepat amp tepat sasaran kalimantan tengah dukung blt bbm,"['cepat', 'amp', 'tepat', 'sasaran', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['cepat', 'sasaran', 'kalimantan', 'dukung', 'blt', 'bbm']",cepat sasaran kalimantan dukung blt bbm,1.0
2022-10-24 07:57:14+00:00,Mylindamy,harus mudah kalimantan tengah dukung blt bbm,"['harus', 'mudah', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['mudah', 'kalimantan', 'dukung', 'blt', 'bbm']",mudah kalimantan dukung blt bbm,1.0
2022-10-24 07:57:12+00:00,Mylindamy,bijak manfaatkan kalimantan tengah dukung blt bbm,"['bijak', 'manfaatkan', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['bijak', 'manfaatkan', 'kalimantan', 'dukung', 'blt', 'bbm']",bijak manfaatkan kalimantan dukung blt bbm,1.0
2022-10-24 07:56:39+00:00,MyElonPutra,cepat amp tepat sasaran kalimantan tengah dukung blt bbm,"['cepat', 'amp', 'tepat', 'sasaran', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['cepat', 'sasaran', 'kalimantan', 'dukung', 'blt', 'bbm']",cepat sasaran kalimantan dukung blt bbm,1.0
2022-10-24 07:56:36+00:00,MyElonPutra,harus mudah kalimantan tengah dukung blt bbm,"['harus', 'mudah', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['mudah', 'kalimantan', 'dukung', 'blt', 'bbm']",mudah kalimantan dukung blt bbm,1.0
2022-10-24 07:56:34+00:00,MyElonPutra,bijak manfaatkan kalimantan tengah dukung blt bbm,"['bijak', 'manfaatkan', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['bijak', 'manfaatkan', 'kalimantan', 'dukung', 'blt', 'bbm']",bijak manfaatkan kalimantan dukung blt bbm,1.0
2022-10-24 07:56:03+00:00,ErikaHamka,cepat amp tepat sasaran kalimantan tengah dukung blt bbm,"['cepat', 'amp', 'tepat', 'sasaran', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 9 samples and 9 outcomes>,"['cepat', 'sasaran', 'kalimantan', 'dukung', 'blt', 'bbm']",cepat sasaran kalimantan dukung blt bbm,1.0
2022-10-24 07:56:01+00:00,ErikaHamka,harus mudah kalimantan tengah dukung blt bbm,"['harus', 'mudah', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['mudah', 'kalimantan', 'dukung', 'blt', 'bbm']",mudah kalimantan dukung blt bbm,1.0
2022-10-24 07:55:58+00:00,ErikaHamka,bijak manfaatkan kalimantan tengah dukung blt bbm,"['bijak', 'manfaatkan', 'kalimantan', 'tengah', 'dukung', 'blt', 'bbm']",<FreqDist with 7 samples and 7 outcomes>,"['bijak', 'manfaatkan', 'kalimantan', 'dukung', 'blt', 'bbm']",bijak manfaatkan kalimantan dukung blt bbm,1.0
2022-10-24 07:55:52+00:00,FebyPutri180,dukung blt yang sangat membantu masyrakat di jawa timur,"['dukung', 'blt', 'yang', 'sangat', 'membantu', 'masyrakat', 'di', 'jawa', 'timur']",<FreqDist with 9 samples and 9 outcomes>,"['dukung', 'blt', 'membantu', 'masyrakat', 'jawa', 'timur']",dukung blt membantu masyrakat jawa timur,1.0
2022-10-24 07:54:37+00:00,SilviaPutrii9,blt bbm sangat bermanfaat mantap,"['blt', 'bbm', 'sangat', 'bermanfaat', 'mantap']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bbm', 'bermanfaat', 'mantap']",blt bbm bermanfaat mantap,1.0
2022-10-24 07:54:36+00:00,PuspasariiDewi,blt bbm sangat bermanfaat mantap,"['blt', 'bbm', 'sangat', 'bermanfaat', 'mantap']",<FreqDist with 5 samples and 5 outcomes>,"['blt', 'bbm', 'bermanfaat', 'mantap']",blt bbm bermanfaat mantap,1.0
2022-10-24 07:53:56+00:00,anakpaksaipul_,makanya dibawa ke sektor lain atau dialihkan ke blt manfaatnya lebih berasa,"['makanya', 'dibawa', 'ke', 'sektor', 'lain', 'atau', 'dialihkan', 'ke', 'blt', 'manfaatnya', 'lebih', 'berasa']",<FreqDist with 11 samples and 12 outcomes>,"['dibawa', 'sektor', 'dialihkan', 'blt', 'manfaatnya', 'berasa']",dibawa sektor dialihkan blt manfaatnya berasa,0.0
